"TableName","FieldName","FieldType"
"tblBOEntityFields","fldPreventEmpty","xs:boolean"
"tblBOEntityFields","fldPreventEdit","xs:boolean"
"tblBOFunction","fldComponent","xs:short"
"tblBOFunction","fldID","xs:short"
"tblBOFunction","fldNameENG","xs:string"
"tblBOFunction","fldNameHEB","xs:string"
"tblBOFunction","fldParameter1DescENG","xs:string"
"tblBOFunction","fldParameter1DescHEB","xs:string"
"tblBOFunction","fldParameter2DescENG","xs:string"
"tblBOFunction","fldParameter2DescHEB","xs:string"
"tblBOFunction","fldParameter1Type","xs:unsignedByte"
"tblBOFunction","fldParameter2Type","xs:unsignedByte"
"tblBOFunction","fldNameFRA","xs:string"
"tblBOFunction","fldNameGER","xs:string"
"tblBOFunction","fldNameITA","xs:string"
"tblBOFunction","fldNameNED","xs:string"
"tblBOFunction","fldNameSPN","xs:string"
"tblBOFunction","fldParameter1DescFRA","xs:string"
"tblBOFunction","fldParameter1DescGER","xs:string"
"tblBOFunction","fldParameter1DescITA","xs:string"
"tblBOFunction","fldParameter1DescNED","xs:string"
"tblBOFunction","fldParameter1DescSPN","xs:string"
"tblBOFunction","fldParameter2DescFRA","xs:string"
"tblBOFunction","fldParameter2DescGER","xs:string"
"tblBOFunction","fldParameter2DescITA","xs:string"
"tblBOFunction","fldParameter2DescNED","xs:string"
"tblBOFunction","fldParameter2DescSPN","xs:string"
"tblBOFunction","fldDescriptionENG","xs:string"
"tblBOFunction","fldDescriptionFRA","xs:string"
"tblBOFunction","fldDescriptionGER","xs:string"
"tblBOFunction","fldDescriptionHEB","xs:string"
"tblBOFunction","fldDescriptionITA","xs:string"
"tblBOFunction","fldDescriptionNED","xs:string"
"tblBOFunction","fldDescriptionSPN","xs:string"
"tblBOFunction","fldHideInMenuEdit","xs:boolean"
"tblBOFunction","fldAllowInAutoTask","xs:boolean"
"tblBOListsDefaultFields","fldDDSet","xs:int"
"tblBOListsDefaultFields","fldPageNum","xs:int"
"tblBOListsDefaultFields","fldFieldID","xs:int"
"tblBOListsDefaultFields","fldAlgnment","xs:int"
"tblBOListsDefaultFields","fldWidth","xs:int"
"tblBOListsDefaultFields","fldCaption","xs:string"
"tblBOListsDefaultFields","fldScope","xs:string"
"tblBOListsDefaultFields","fldTS","xs:int"
"tblBOListsDefaultFields","fldOrder","xs:short"
"tblBOListsDefaultFields","fldParameter1","xs:string"
"tblBOListsDefaultFields","fldParameter2","xs:string"
"tblBOListsDefaultFields","fldExpression","xs:string"
"tblBOListsDefaultFields","fldStyle","xs:string"
"tblBOListsDefaultFields","fldFreeze","xs:boolean"
"tblBOListsDefaultFields","fldLayoutID","xs:int"
"tblBOListsDefaultFilter","fldDDSet","xs:int"
"tblBOListsDefaultFilter","fldFieldID","xs:int"
"tblBOListsDefaultFilter","fldCompare","xs:int"
"tblBOListsDefaultFilter","fldValue","xs:string"
"tblBOListsDefaultFilter","fldValueLabel","xs:string"
"tblBOListsDefaultFilter","fldTS","xs:int"
"tblBOListsDefaultFilter","fldOrder","xs:short"
"tblBOListsDefaultFilter","fldParameter1","xs:string"
"tblBOListsDefaultFilter","fldCompareType","xs:unsignedByte"
"tblBOListsDefaultFilter","fldParameter2","xs:string"
"tblBOListsDefaultFilter","fldExpression","xs:string"
"tblBOListsDefaultFilter","fldCaptionENG","xs:string"
"tblBOListsDefaultFilter","fldCaptionFRA","xs:string"
"tblBOListsDefaultFilter","fldCaptionGER","xs:string"
"tblBOListsDefaultFilter","fldCaptionHEB","xs:string"
"tblBOListsDefaultFilter","fldCaptionITA","xs:string"
"tblBOListsDefaultFilter","fldCaptionNED","xs:string"
"tblBOListsDefaultFilter","fldCaptionSPN","xs:string"
"tblBOListsDefaultFilter","fldScope","xs:string"
"tblBOListsDefaultFilter","fldValueFieldParameter1","xs:string"
"tblBOListsDefaultFilter","fldLayoutID","xs:int"
"tblBOListsDefaultLayout","fldDDSet","xs:int"
"tblBOListsDefaultLayout","fldUser","xs:int"
"tblBOListsDefaultLayout","fldLayoutID","xs:int"
"tblBOListsDefaultLayout","fldTime","xs:dateTime"
"tblBOListsDefaultLayout","fldSetByUser","xs:int"
"tblBOListsDefaults","fldDDSet","xs:int"
"tblBOListsDefaults","fldMaximized","xs:boolean"
"tblBOListsDefaults","fldTS","xs:int"
"tblBOListsDefaults","fldWidth","xs:int"
"tblBOListsDefaults","fldHeight","xs:int"
"tblBOListsDefaults","fldZoomValue","xs:int"
"tblBOListsDefaults","fldLeft","xs:int"
"tblBOListsDefaults","fldTop","xs:int"
"tblBOListsDefaults","fldLayoutID","xs:int"
"tblBOListsDefaults","fldLayoutName","xs:string"
"tblBOListsDefaults","fldAutoRefresh","xs:boolean"
"tblBOListsDefaults","fldUsePages","xs:boolean"
"tblBOListsDefaults","fldUser","xs:int"
"tblBOListsDefaultSort","fldDDSet","xs:int"
"tblBOListsDefaultSort","fldFieldID","xs:int"
"tblBOListsDefaultSort","fldSortOrder","xs:int"
"tblBOListsDefaultSort","fldScope","xs:string"
"tblBOListsDefaultSort","fldTS","xs:int"
"tblBOListsDefaultSort","fldOrder","xs:short"
"tblBOListsDefaultSort","fldParameter1","xs:string"
"tblBOListsDefaultSort","fldParameter2","xs:string"
"tblBOListsDefaultSort","fldExpression","xs:string"
"tblBOListsDefaultSort","fldLayoutID","xs:int"
"tblBOLocks","fldEntity","xs:int"
"tblBOLocks","fldCode","xs:string"
"tblBOLocks","fldUser","xs:int"
"tblBOLocks","fldTime","xs:dateTime"
"tblBOLocks","fldTerminal","xs:short"
"tblBOLocks","fldStore","xs:short"
"tblBOLogins","fldID","xs:short"
"tblBOLogins","fldStore","xs:short"
"tblBOLogins","fldUser","xs:short"
"tblBOLogins","fldTerminal","xs:short"
"tblBOLogins","fldLoginTime","xs:dateTime"
"tblBOLogins","fldLogoutTime","xs:dateTime"
"tblBOLogins","fldOverrideDoubleAssignment","xs:boolean"
"tblBOLogins","fldAutoLogout","xs:boolean"
"tblBOLogins","fldMachineName","xs:string"
"tblBOLogins","fldLoginRememberMe","xs:boolean"
"tblBOMenu","fldMenu","xs:int"
"tblBOMenu","fldID","xs:int"
"tblBOMenu","fldCaptionHEB","xs:string"
"tblBOMenu","fldCaptionENG","xs:string"
"tblBOMenu","fldInfoHEB","xs:string"
"tblBOMenu","fldInfoENG","xs:string"
"tblBOMenu","fldImageFile","xs:string"
"tblBOMenu","fldComponent","xs:short"
"tblBOMenu","fldFunctionID","xs:short"
"tblBOMenu","fldParameter1","xs:int"
"tblBOMenu","fldParameter2","xs:string"
"tblBOMenu","fldTS","xs:int"
"tblBOMenu","fldCaptionFRA","xs:string"
"tblBOMenu","fldCaptionGER","xs:string"
"tblBOMenu","fldCaptionNED","xs:string"
"tblBOMenu","fldCaptionSPN","xs:string"
"tblBOMenu","fldInfoFRA","xs:string"
"tblBOMenu","fldInfoGER","xs:string"
"tblBOMenu","fldInfoNED","xs:string"
"tblBOMenu","fldInfoSPN","xs:string"
"tblBOMenu","fldCaptionITA","xs:string"
"tblBOMenu","fldInfoITA","xs:string"
"tblBOMenu","fldLayouts","xs:int"
"tblBOMenu","fldMainColor","xs:int"
"tblBOMenu","fldSecColor","xs:int"
"tblBOMenuShortcuts","fldSet","xs:int"
"tblBOMenuShortcuts","fldUser","xs:int"
"tblBOMenuShortcuts","fldXPosition","xs:int"
"tblBOMenuShortcuts","fldYPosition","xs:int"
"tblBOMenuShortcuts","fldComponent","xs:short"
"tblBOMenuShortcuts","fldFunctionID","xs:short"
"tblBOMenuShortcuts","fldParameter1","xs:int"
"tblBOMenuShortcuts","fldParameter2","xs:string"
"tblBOMenuShortcuts","fldCaptionHEB","xs:string"
"tblBOMenuShortcuts","fldCaptionENG","xs:string"
"tblBOMenuShortcuts","fldImageFile","xs:string"
"tblBOMenuShortcuts","fldLayouts","xs:int"
"tblBOMenuShortcuts","fldMainColor","xs:int"
"tblBOMenuShortcuts","fldSecColor","xs:int"
"tblBOMenuShortcuts","fldTS","xs:int"
"tblBOMenuShortcuts","fldCaptionFRA","xs:string"
"tblBOMenuShortcuts","fldCaptionGER","xs:string"
"tblBOMenuShortcuts","fldCaptionITA","xs:string"
"tblBOMenuShortcuts","fldCaptionNED","xs:string"
"tblBOMenuShortcuts","fldCaptionSPN","xs:string"
"tblBOMenuShortcutsSets","fldID","xs:int"
"tblBOMenuShortcutsSets","fldNameHEB","xs:string"
"tblBOMenuShortcutsSets","fldNameENG","xs:string"
"tblBOMenuShortcutsSets","fldOrder","xs:short"
"tblBOMenuShortcutsSets","fldTS","xs:int"
"tblBOMenuShortcutsSets","fldNameFRA","xs:string"
"tblBOMenuShortcutsSets","fldNameGER","xs:string"
"tblBOMenuShortcutsSets","fldNameITA","xs:string"
"tblBOMenuShortcutsSets","fldNameNED","xs:string"
"tblBOMenuShortcutsSets","fldNameSPN","xs:string"
"tblBOPermissionChanges","fldID","xs:int"
"tblBOPermissionChanges","fldPermissionGroup","xs:int"
"tblBOPermissionChanges","fldPermissionType","xs:int"
"tblBOPermissionChanges","fldUser","xs:int"
"tblBOPermissionChanges","fldDateTime","xs:dateTime"
"tblBOPermissionChanges","fldValue","xs:boolean"
"tblBOPermissionGroups","fldGroup","xs:short"
"tblBOPermissionGroups","fldDescriptionHEB","xs:string"
"tblBOPermissionGroups","fldDescriptionENG","xs:string"
"tblBOPermissionGroups","fldDescriptionGER","xs:string"
"tblBOPermissionGroups","fldDescriptionFRA","xs:string"
"tblBOPermissionGroups","fldDescriptionNED","xs:string"
"tblBOPermissionGroups","fldDescriptionSPN","xs:string"
"tblBOPermissionGroups","fldTS","xs:int"
"tblBOPermissionGroups","fldDescriptionITA","xs:string"
"tblBOPermissionGroups","fldPasswordStrength","xs:unsignedByte"
"tblBOPermissions","fldPermissionGroup","xs:int"
"tblBOPermissions","fldPermissionType","xs:int"
"tblBOPermissions","fldTS","xs:int"
"tblBOPermissions","fldChangeTime","xs:dateTime"
"tblBOPermissions","fldChangeUser","xs:int"
"tblBOPermissionTypes","fldID","xs:int"
"tblBOPermissionTypes","fldDescriptionHEB","xs:string"
"tblBOPermissionTypes","fldDescriptionENG","xs:string"
"tblBOPermissionTypes","fldDescriptionGER","xs:string"
"tblBOPermissionTypes","fldDescriptionFRA","xs:string"
"tblBOPermissionTypes","fldDescriptionNED","xs:string"
"tblBOPermissionTypes","fldDescriptionSPN","xs:string"
"tblBOPermissionTypes","fldDescriptionITA","xs:string"
"tblBrands","fldID","xs:short"
"tblBrands","fldName","xs:string"
"tblBrands","fldManufacturer","xs:short"
"tblBrands","fldTS","xs:int"
"tblCalendar","fldDate","xs:dateTime"
"tblCalendar","fldIsWorkDay","xs:decimal"
"tblCalendar","fldDayType","xs:int"
"tblCalendar","fldRemarks","xs:string"
"tblCalendar","fldWorkHoursStd","xs:decimal"
"tblCalendar","fldWorkHoursExt1","xs:decimal"
"tblCalendar","fldWorkHoursExt2","xs:decimal"
"tblCalendar","fldWorkHoursExt3","xs:decimal"
"tblCalendarDayTypes","fldCode","xs:int"
"tblCalendarDayTypes","fldDescHEB","xs:string"
"tblCalendarDayTypes","fldDescENG","xs:string"
"tblCalendarDayTypes","fldDescFRA","xs:string"
"tblCalendarDayTypes","fldDescGER","xs:string"
"tblCalendarDayTypes","fldDescNED","xs:string"
"tblCalendarDayTypes","fldDescSPN","xs:string"
"tblCalendarDayTypes","fldDescITA","xs:string"
"tblCalendarDayTypes","fldOrder","xs:int"
"tblCalendarDayTypes","fldWorkHoursStd","xs:decimal"
"tblCalendarDayTypes","fldWorkHoursExt1","xs:decimal"
"tblCalendarDayTypes","fldWorkHoursExt2","xs:decimal"
"tblCalendarDayTypes","fldWorkHoursExt3","xs:decimal"
"tblCategories","fldID","xs:int"
"tblCategories","fldDepartment","xs:int"
"tblCategories","fldDefaultVAT","xs:unsignedByte"
"tblCategories","fldLockedSale","xs:boolean"
"tblCategories","fldLockedStock","xs:boolean"
"tblCategories","fldDefaultUnit","xs:short"
"tblCategories","fldDefaultProfit","xs:decimal"
"tblCategories","fldPriceTollerance","xs:decimal"
"tblCategories","fldIncludeInPromotions","xs:boolean"
"tblCategories","fldDepositPercent","xs:decimal"
"tblCategories","fldTS","xs:int"
"tblCategories","fldDefaultAssignSalesPerson","xs:boolean"
"tblCategories","fldGetReturnReason","xs:boolean"
"tblCategories","fldVariantDiscount","xs:decimal"
"tblCategories","fldDefaultPrintLabels","xs:boolean"
"tblCategories","fldDefaultRestrictionsGroup","xs:int"
"tblCategories","fldDefaultRequireReturnTicket","xs:boolean"
"tblCategories","fldNameENG","xs:string"
"tblCategories","fldNameFRA","xs:string"
"tblCategories","fldNameGER","xs:string"
"tblCategories","fldNameHEB","xs:string"
"tblCategories","fldNameNED","xs:string"
"tblCategories","fldNameSPN","xs:string"
"tblCategories","fldAccountingCode","xs:string"
"tblCategories","fldDefaultWarrantyType","xs:unsignedByte"
"tblCategories","fldDefaultWarrantyMonths","xs:short"
"tblCategories","fldDefaultTaxGroup","xs:unsignedByte"
"tblCategories","fldNameITA","xs:string"
"tblCategories","fldSaleQueryCommand","xs:short"
"tblCategories","fldAccumulatePoints","xs:boolean"
"tblCategories","fldSaleLabelStyle","xs:short"
"tblCategories","fldPriceTolleranceUp","xs:decimal"
"tblCategories","fldNoOrderCollect","xs:boolean"
"tblCategories","fldSaleTicketBarcodeDefinition","xs:int"
"tblCategories","fldSaleTicketMaxQty","xs:short"
"tblCategories","fldPredictionGroupID","xs:int"
"tblCategories","fldItemsDispatchDevice","xs:unsignedByte"
"tblCategories","fldWebShopID","xs:int"
"tblCategories","fldComparePricesUpTolerance","xs:decimal"
"tblCategories","fldComparePricesDownTolerance","xs:decimal"
"tblCategories","fldLateDeliveryWH","xs:int"
"tblCategories","fldLateDeliveryMode","xs:unsignedByte"
"tblCategories","fldDefaultLockedDelivery","xs:boolean"
"tblCategoriesBackPrintersGroups","fldCategory","xs:int"
"tblCategoriesBackPrintersGroups","fldTS","xs:int"
"tblCategoriesBackPrintersGroups","fldGroup","xs:short"
"tblChequeStatuses","fldID","xs:unsignedByte"
"tblChequeStatuses","fldNameHEB","xs:string"
"tblChequeStatuses","fldNameENG","xs:string"
"tblChequeStatuses","fldNameFRA","xs:string"
"tblChequeStatuses","fldNameGER","xs:string"
"tblChequeStatuses","fldNameNED","xs:string"
"tblChequeStatuses","fldNameSPN","xs:string"
"tblChequeStatuses","fldNameITA","xs:string"
"tblCities","fldID","xs:int"
"tblCities","fldCountryID","xs:short"
"tblCities","fldTS","xs:int"
"tblCities","fldNameENG","xs:string"
"tblCities","fldNameFRA","xs:string"
"tblCities","fldNameGER","xs:string"
"tblCities","fldNameHEB","xs:string"
"tblCities","fldNameNED","xs:string"
"tblCities","fldNameSPN","xs:string"
"tblCities","fldNameITA","xs:string"
"tblCities","fldLocationLat","xs:decimal"
"tblCities","fldLocationLong","xs:decimal"
"tblCities","fldPopulation","xs:int"
"tblCities","fldPopulationUpdateDate","xs:dateTime"
"tblCities","fldType","xs:short"
"tblCities","fldGOVID","xs:int"
"tblCities","fldDeliveryComment","xs:string"
"tblCitiesTypes","fldID","xs:int"
"tblCitiesTypes","fldNameHEB","xs:string"
"tblCitiesTypes","fldNameENG","xs:string"
"tblCitiesTypes","fldNameFRA","xs:string"
"tblCitiesTypes","fldNameGER","xs:string"
"tblCitiesTypes","fldNameITA","xs:string"
"tblCitiesTypes","fldNameNED","xs:string"
"tblCitiesTypes","fldNameSPN","xs:string"
"tblCitiesTypes","fldTS","xs:int"
"tblCityQuarters","fldID","xs:short"
"tblCityQuarters","fldNameENG","xs:string"
"tblCityQuarters","fldNameHEB","xs:string"
"tblCityQuarters","fldTS","xs:int"
"tblCityQuarters","fldNameFRA","xs:string"
"tblCityQuarters","fldNameGER","xs:string"
"tblCityQuarters","fldNameITA","xs:string"
"tblCityQuarters","fldNameNED","xs:string"
"tblCityQuarters","fldNameSPN","xs:string"
"tblCityQuarters","fldCity","xs:int"
"tblClubFields","fldClubID","xs:int"
"tblClubFields","fldFormID","xs:int"
"tblClubFields","fldFieldID","xs:int"
"tblClubFields","fldClubKey","xs:string"
"tblClubFields","fldCaption","xs:string"
"tblClubFields","fldOrder","xs:int"
"tblClubFields","fldType","xs:int"
"tblClubFields","fldWidth","xs:int"
"tblClubFields","fldRequired","xs:boolean"
"tblClubFields","fldDefaultValue","xs:string"
"tblClubFields","fldTS","xs:int"
"tblClubFieldsOptions","fldClubID","xs:int"
"tblClubFieldsOptions","fldFormID","xs:int"
"tblClubFieldsOptions","fldFieldID","xs:int"
"tblClubFieldsOptions","fldOptionID","xs:int"
"tblClubFieldsOptions","fldCaption","xs:string"
"tblClubFieldsOptions","fldClubKey","xs:string"
"tblClubFieldsOptions","fldTS","xs:int"
"tblColors","fldValue","xs:int"
"tblColors","fldCaptionENG","xs:string"
"tblColors","fldCaptionHEB","xs:string"
"tblColors","fldOrder","xs:short"
"tblColors","fldCaptionFRA","xs:string"
"tblColors","fldCaptionGER","xs:string"
"tblColors","fldCaptionNED","xs:string"
"tblColors","fldCaptionSPN","xs:string"
"tblColors","fldCaptionITA","xs:string"
"tblCommunications","fldID","xs:int"
"tblCommunications","fldStore","xs:int"
"tblCommunications","fldDateTime","xs:dateTime"
"tblCommunications","fldChannel","xs:int"
"tblCommunications","fldAction","xs:unsignedByte"
"tblCommunications","fldNumber","xs:string"
"tblCommunications","fldContactType","xs:unsignedByte"
"tblCommunications","fldContactCode","xs:int"
"tblCommunications","fldRemarks","xs:string"
"tblCommunications","fldCreationMethod","xs:unsignedByte"
"tblCommunications","fldExportTS","xs:int"
"tblComparePrices","fldSource","xs:short"
"tblComparePrices","fldSourceCode","xs:string"
"tblComparePrices","fldName","xs:string"
"tblComparePrices","fldCode","xs:long"
"tblComparePrices","fldPrice","xs:int"
"tblComparePrices","fldPriceDate","xs:dateTime"
"tblComparePrices","fldPromoDescription","xs:string"
"tblComparePrices","fldImportDate","xs:dateTime"
"tblComparePrices","fldEdited","xs:boolean"
"tblComparePrices","fldTS","xs:int"
"tblComparePricesSources","fldID","xs:int"
"tblComparePricesSources","fldType","xs:unsignedByte"
"tblComparePricesSources","fldSourceGUID","xs:string"
"tblComparePricesSources","fldAllowEdit","xs:boolean"
"tblComparePricesSources","fldShowInStockEntry","xs:boolean"
"tblComparePricesSources","fldShowInPriceChangeDoc","xs:boolean"
"tblComparePricesSources","fldNameENG","xs:string"
"tblComparePricesSources","fldNameFRA","xs:string"
"tblComparePricesSources","fldNameGER","xs:string"
"tblComparePricesSources","fldNameHEB","xs:string"
"tblComparePricesSources","fldNameITA","xs:string"
"tblComparePricesSources","fldNameNED","xs:string"
"tblComparePricesSources","fldNameSPN","xs:string"
"tblComparePricesSources","fldLastImportDate","xs:dateTime"
"tblComparePricesSources","fldTS","xs:int"
"tblConfigGroups","fldID","xs:int"
"tblConfigGroups","fldName","xs:string"
"tblConfigHistory","fldIndex","xs:int"
"tblConfigHistory","fldSetID","xs:int"
"tblConfigHistory","fldGUID","xs:int"
"tblConfigHistory","fldOldValue","xs:string"
"tblConfigHistory","fldNewValue","xs:string"
"tblConfigHistory","fldDateTime","xs:dateTime"
"tblConfigHistory","fldExportTS","xs:int"
"tblConfigHistory","fldStore","xs:short"
"tblConfigLevels","fldID","xs:short"
"tblConfigLevels","fldName","xs:string"
"tblConfigParams","fldID","xs:int"
"tblConfigParams","fldGUID","xs:int"
"tblConfigParams","fldSectionID","xs:int"
"tblConfigParams","fldGroupID","xs:int"
"tblConfigParams","fldLevel","xs:short"
"tblConfigParams","fldCaption","xs:string"
"tblConfigParams","fldType","xs:int"
"tblConfigParams","fldItemName","xs:string"
"tblConfigParams","fldRange","xs:string"
"tblConfigParams","fldConditionItem","xs:int"
"tblConfigParams","fldConditionValues","xs:string"
"tblConfigParams","fldDefaultValue","xs:string"
"tblConfigParams","fldToolTip","xs:string"
"tblConfigParams","fldSuffixText","xs:string"
"tblConfigParams","fldKeyWords","xs:string"
"tblConfigParams","fldUserLevel","xs:int"
"tblConfigParams","fldHorizontalSplit","xs:int"
"tblConfigParams","fldIndex","xs:int"
"tblConfigParams","fldTS","xs:int"
"tblConfigParams","fldStartUp","xs:boolean"
"tblConfigParams","fldTerminalsType","xs:string"
"tblConfigParams","fldAccessLevel","xs:int"
"tblConfigParams","fldDeleted","xs:boolean"
"tblConfigParams","fldIncludeInApprovalCS","xs:boolean"
"tblConfigParamsTypes","fldID","xs:int"
"tblConfigParamsTypes","fldType","xs:string"
"tblConfigSections","fldID","xs:int"
"tblConfigSections","fldName","xs:string"
"tblConfigSections","fldOrder","xs:short"
"tblConfigSets","fldID","xs:int"
"tblConfigSets","fldTS","xs:int"
"tblConfigSets","fldStore","xs:short"
"tblConfigSets","fldNameENG","xs:string"
"tblConfigSets","fldNameFRA","xs:string"
"tblConfigSets","fldNameGER","xs:string"
"tblConfigSets","fldNameHEB","xs:string"
"tblConfigSets","fldNameNED","xs:string"
"tblConfigSets","fldNameSPN","xs:string"
"tblConfigSets","fldNameITA","xs:string"
"tblConfigValues","fldSetID","xs:int"
"tblConfigValues","fldGUID","xs:int"
"tblConfigValues","fldValue","xs:string"
"tblConfigValues","fldTS","xs:int"
"tblConfigValues","fldStore","xs:short"
"tblContacts","fldID","xs:int"
"tblContacts","fldCategory","xs:short"
"tblContacts","fldName","xs:string"
"tblContacts","fldPhone1","xs:string"
"tblContacts","fldPhone2","xs:string"
"tblContacts","fldAddress","xs:string"
"tblContacts","fldEmail","xs:string"
"tblContacts","fldInitDate","xs:dateTime"
"tblContacts","fldUpdateDate","xs:dateTime"
